data;instytucja;fundusz;DATA_fundusz;typ_aktywa;emitent;isin;waluta;liczba_sztuk;wartosc_pln;TYP_aktywo_std;equity_nazwa
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;GRENEVIA S.A.;PLFAMUR00012;PLN;140460;308309.7;akcje;GEA PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;GRUPA AZOTY S.A.;PLZATRM00012;PLN;8185;153059.5;akcje;ATT PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;GRUPA KĘTY S.A.;PLKETY000011;PLN;1769;1207342.5;akcje;KTY PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;HUUUGE INC.;US44853H1086;PLN;6317;109031.42;akcje;HUG PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;ING BANK ŚLĄSKI S.A.;PLBSK0000017;PLN;4574;1104621;akcje;ING PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;INPOST S.A.;LU2290522684;EUR;25130;1744185.65;akcje;INPST NA Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;INTER CARS S.A.;PLINTCS00010;PLN;883;460043;akcje;CAR PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;JUMBO SA;GRS282183003;EUR;2298;248869.02;akcje;BELA GA Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;KGHM POLSKA MIEDŹ S.A.;PLKGHM000017;PLN;34375;3953125;akcje;KGH PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;KRUK S.A.;PLKRK0000010;PLN;5992;2491473.6;akcje;KRU PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;LPP S.A.;PLLPP0000011;PLN;373;5800150;akcje;LPP PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;LUBAWA S.A.;PLLUBAW00013;PLN;205415;899306.87;akcje;LBW PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;MAGYAR TELEKOM TELECOMMUNICATIONS PLC;HU0000073507;HUF;171480;2270293.68;akcje;MTELEKOM HB Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;MBANK S.A.;PLBRE0000012;PLN;3669;2007676.8;akcje;MBK PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;MYTILINEOS HOLDINGS S.A.;GRS393503008;EUR;4338;614407.13;akcje;NA
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;MIRBUD S.A.;PLMRBUD00015;PLN;78969;938151.72;akcje;MRB PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;MLP GROUP S.A.;PLMLPGR00017;PLN;4246;288728;akcje;MLG PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;NEUCA S.A.;PLTRFRM00018;PLN;179;156267;akcje;NEU PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;NEWAG S.A.;PLNEWAG00012;PLN;6387;270170.1;akcje;NWG PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;OPONEO.PL S.A.;PLOPNPL00013;PLN;10356;838836;akcje;OPN PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;ORANGE POLSKA S.A.;PLTLKPL00017;PLN;98784;727642.94;akcje;OPL PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;ORLEN S.A.;PLPKN0000018;PLN;43463;2051453.6;akcje;PKN PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;OTP BANK NYRT.;HU0000061726;HUF;2774;625266.48;akcje;OTP HB Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;PEPCO GROUP N.V.;NL0015000AU7;PLN;33371;547951.82;akcje;PCO PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;PGE POLSKA GRUPA ENERGETYCZNA S.A.;PLPGER000010;PLN;145949;885910.43;akcje;PGE PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;PLAYWAY S.A.;PLPLAYW00015;PLN;235;65212.5;akcje;PLW PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;POLENERGIA S.A.;PLPLSEP00013;PLN;778;54148.8;akcje;PEP PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;PORR AG;AT0000609607;EUR;7473;566582.03;akcje;POS AV Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;POWSZECHNA KASA OSZCZĘDNOŚCI BANK POLSKI S.A.;PLPKO0000016;PLN;189255;11309878.8;akcje;PKO PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;POWSZECHNY ZAKŁAD UBEZPIECZEŃ S.A.;PLPZU0000011;PLN;138651;6355761.84;akcje;PZU PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;RAIFFEISEN BANK INTERNATIONAL AG;AT0000606306;EUR;7926;669014.24;akcje;RBI AV Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;RAINBOW TOURS S.A.;PLRNBWT00031;PLN;14569;1943504.6;akcje;RBW PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;RYVU THERAPEUTICS S.A.;PLSELVT00013;PLN;6239;240201.5;akcje;RVU PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;SANTANDER BANK POLSKA S.A.;PLBZ00000044;PLN;8654;3960070.4;akcje;SPL PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;SELVITA S.A.;PLSLVCR00029;PLN;3603;178348.5;akcje;SLV PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;SHOPER S.A.;PLSHPR000021;PLN;15896;631071.2;akcje;SHO PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;STALPRODUKT S.A.;PLSTLPD00017;PLN;61;13542;akcje;STP PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;SYNEKTIK S.A.;PLSNKTK00019;PLN;4517;897076.2;akcje;SNT PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;TAURON POLSKA ENERGIA S.A.;PLTAURN00011;PLN;333661;1254231.7;akcje;TPE PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;TEN SQUARE GAMES S.A.;PLTSQGM00016;PLN;1011;72792;akcje;TEN PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;TEXT S.A.;PLLVTSF00010;PLN;17489;1150776.2;akcje;TXT PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;TORPOL S.A.;PLTORPL00016;PLN;15988;518011.2;akcje;TOR PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;VERCOM S.A;PLVRCM000016;PLN;15566;1984665;akcje;VRC PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje; VIGO PHOTONICS S.A.;PLVIGOS00015;PLN;496;235600;akcje;VGO PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;VOTUM S.A.;PLVOTUM00016;PLN;5797;180866.4;akcje;VOT PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;VOXEL S.A.;PLVOXEL00014;PLN;8654;1090404;akcje;VOX PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;WITTCHEN S.A.;PLWTCHN00030;PLN;8035;167128;akcje;WTN PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;XTB S.A.;PLXTRDM00011;PLN;23033;1621523.2;akcje;XTB PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Akcje;ŻABKA GROUP SA;LU2910446546;PLN;5088;97944;akcje;ZAB PW Equity
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Hipoteczne Listy Zastawne;MBANK HIPOTECZNY S.A.;PLRHNHP00623;PLN;6;584071.14;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Hipoteczne Listy Zastawne;PEKAO BANK HIPOTECZNY S.A.;PLBPHHP00309;PLN;643;651461.88;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Hipoteczne Listy Zastawne;PKO BANK HIPOTECZNY S.A.;XS2711876370;PLN;1;505537.13;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Hipoteczne Listy Zastawne;PKO BANK HIPOTECZNY S.A.;XS2787873541;PLN;1;498277.02;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Hipoteczne Listy Zastawne;PKO BANK HIPOTECZNY S.A.;XS2641919639;PLN;1;500410.57;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - FX Forward;BNP PARIBAS BANK POLSKA S.A.;1EU012725NN43;PLN;-460000;-1969515.09;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - FX Forward;BNP PARIBAS BANK POLSKA S.A.;1EU021025NN43;PLN;-470000;-2014638.96;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - FX Forward;JP MORGAN AG;1EU022825NN43;PLN;-580000;-2489904.19;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - FX Forward;SOCIETE GENERALE PARIS;1HU022825NN43;PLN;-150000000;-1557477.31;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - FX Forward;BNP PARIBAS BANK POLSKA S.A.;1US022825NN43;PLN;-5654000;-23205186.59;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - SWAP;BNP PARIBAS BANK POLSKA S.A.;1PL020530NN43IRS;PLN;1;3518.91;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - SWAP;GOLDMAN SACHS BANK EUROPE SE;1PL021334NN43IRS;PLN;1;-14466.79;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - SWAP;JP MORGAN AG;1PL032727NN43IRS;PLN;1;-9829.25;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - SWAP;BNP PARIBAS BANK POLSKA S.A.;1PL052233NN43IRS;PLN;1;63088.82;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - SWAP;BNP PARIBAS BANK POLSKA S.A.;1PL053029NN43IRS;PLN;1;9403.73;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Instrumenty Pochodne - SWAP;SOCIETE GENERALE PARIS;1PL092729NN43IRS;PLN;1;27932.26;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje emitowane przez Jednostki Samorządu Terytorialnego;GMINA LUBLIN;PLO299500077;PLN;754;792212.72;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje emitowane przez Jednostki Samorządu Terytorialnego;GMINA MIASTO TARNÓW;PLO266300139;PLN;752;762580.64;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje emitowane przez Jednostki Samorządu Terytorialnego;GMINA STALOWA WOLA;PLO304700050;PLN;1000;1017270;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;ALIOR BANK S.A.;PLALIOR00250;PLN;2;807402.52;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;ATAL S.A.;PLATAL000210;PLN;87;88116.21;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK GOSPODARSTWA KRAJOWEGO;PL0000500310;PLN;3041;2749185.64;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK GOSPODARSTWA KRAJOWEGO;PL0000500278;PLN;7309;6172889.04;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK GOSPODARSTWA KRAJOWEGO;PL0000500286;PLN;2800;2757384;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK GOSPODARSTWA KRAJOWEGO;PL0000500260;PLN;750;696765;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK GOSPODARSTWA KRAJOWEGO;XS2625207571;USD;493;1982300.81;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK GOSPODARSTWA KRAJOWEGO;PL0000500328;PLN;6089;5987252.81;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK GOSPODARSTWA KRAJOWEGO;PL0000500294;PLN;2872;2240533.36;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK GOSPODARSTWA KRAJOWEGO;XS2486282358;EUR;556;2425941.33;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK POLSKA KASA OPIEKI S.A.;XS2724428193;EUR;100;445357.87;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK POLSKA KASA OPIEKI S.A.;PLPEKAO00362;PLN;2;1014288.9;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BANK POLSKA KASA OPIEKI S.A.;XS2906339747;EUR;160;692820.67;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BEST S.A.;PLO020700103;PLN;259;266324.52;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BEST S.A.;PLO020700129;PLN;280;289340.8;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;BNP PARIBAS S.A.;FR001400NV51;EUR;2;909528.87;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;COGNOR S.A.;PLO352400025;PLN;449;450189.85;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;CTP N.V.;XS2759989234;EUR;391;1818473.15;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;DEKPOL S.A.;PLDEKPL00164;PLN;470;478887.7;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;DEVELIA S.A.;PLO112300069;PLN;280;288864.8;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;DEVELIA S.A.;PLO112300051;PLN;461;479181.84;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;GHELAMCO INVEST SP. Z O.O.;PLGHLMC00552;PLN;662;697595.74;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;INVEST TDJ ESTATE SP. Z O.O.;PLO362300025;PLN;359;362256.13;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;KRUK S.A.;PLKRK0000564;PLN;261;264426.93;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;KRUK S.A.;PLO163600011;PLN;402;416986.56;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;MBANK S.A.;XS2680046021;EUR;1;469891.36;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;MOL HUNGARIAN OIL & GAS PLC;XS2232045463;EUR;100;406374.7;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;OKAM CAPITAL SP. Z O.O.;PLOKMCP00015;PLN;352;357294.08;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;ORLEN S.A.;PLPKN0000208;PLN;16;1609434.08;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;ORLEN S.A.;XS2647371843;EUR;100;462567.61;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;OTP BANK NYRT.;XS2838495542;EUR;150;673602.72;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;P4 SP. Z O.O.;PLO266100018;PLN;1;505053.56;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;PGE POLSKA GRUPA ENERGETYCZNA S.A.;PLPGER000077;PLN;259;265267.8;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;POWSZECHNA KASA OSZCZĘDNOŚCI BANK POLSKI S.A.;XS2582358789;EUR;116;522179.04;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;POWSZECHNA KASA OSZCZĘDNOŚCI BANK POLSKI S.A.;PLO046700012;PLN;1;516377.81;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;POWSZECHNA KASA OSZCZĘDNOŚCI BANK POLSKI S.A.;XS2788380306;EUR;136;611538.98;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;POLSKI FUNDUSZ ROZWOJU;PLPFR0000092;PLN;1;906918.91;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;POLSKI HOLDING NIERUCHOMOŚCI S.A.;PLO198500020;PLN;741;766771.98;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;SANTANDER BANK POLSKA S.A.;PLBZ00000333;PLN;2;1011204.8;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;SANTANDER BANK POLSKA S.A.;PLBZ00000341;PLN;1;510140.96;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;UNIBEP S.A.;PLUNBEP00106;PLN;2531;257946.87;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;VICTORIA DOM S.A.;PLVCTDM00181;PLN;455;466980.15;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;VICTORIA DOM S.A.;PLVCTDM00199;PLN;290;301426;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;VICTORIA DOM S.A.;PLVCTDM00173;PLN;665;703038;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;VOLKSWAGEN FINANCIAL SERVICES POLSKA SP. Z O.O.;PLO309000134;PLN;660;674051.4;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Korporacyjne;VOLKSWAGEN FINANCIAL SERVICES POLSKA SP. Z O.O.;PLO309000159;PLN;1100;1116115;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000113783;PLN;14574;11327495.76;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000109427;PLN;6136;5809073.92;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000111498;PLN;668;595234.76;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000112736;PLN;2614;2067569.44;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000115291;PLN;8178;8347693.5;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000116851;PLN;4634;4375608.16;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000117024;PLN;1300;1204507.09;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000114393;PLN;7024;6963593.6;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000115192;PLN;5988;6579434.76;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000116760;PLN;19771;19552728.16;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000113460;PLN;3120;2865876;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RUMUNII;XS2538441598;EUR;649;3037035.49;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;XS2746102479;EUR;131;590941.28;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000107611;PLN;520;489715.2;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000105391;PLN;6580;6898011.4;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000111928;PLN;4322;4227434.64;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Obligacje Skarbowe;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000113213;PLN;2053;1980159.56;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Trankacja na obligacji typu Sell-Buy-Back;SKARB PAŃSTWA RZECZYPOSPOLITEJ POLSKIEJ;PL0000116760;PLN;3200;-3159716.53;obligacje;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Tytuły Uczestnictwa Zagranicznego;HSBC MSCI WORLD UCITS ETF;IE00B4X9L533;USD;147694;22601270.6;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Tytuły Uczestnictwa Zagranicznego;ISHARES CORE MSCI WORLD UCITS ETF;IE00B4L5Y983;GBP;51122;22632882.26;inne;nan
2024-12-30;Goldman Sachs TFI S.A.;Goldman Sachs Emerytura 2035;2035;Waluta;nan;CHF;CHF;57.56;261.4;inne;nan
